NO,date,hr,AMB_TEMP,PM10,PM2.5
734,2009/1/31,13,19.35,43,18
735,2009/1/31,14,19.29,39,18
736,2009/1/31,15,18.94,42,21
737,2009/1/31,16,18.68,44,27
738,2009/1/31,17,17.98,45,25
739,2009/1/31,18,17.46,48,23
740,2009/1/31,19,17.58,54,25
741,2009/1/31,20,17.57,55,25
742,2009/1/31,21,17.5,59,28
743,2009/1/31,22,17.35,53,26
744,2009/1/31,23,17.43,58,29
745,2009/2/1,0,17.64,61,33
746,2009/2/1,1,17.77,71,29
747,2009/2/1,2,17.95,65,33
748,2009/2/1,3,18.17,62,26
749,2009/2/1,4,18.13,49,29
750,2009/2/1,5,18.15,54,16
751,2009/2/1,6,18.34,48,16
752,2009/2/1,7,18.86,60,17
753,2009/2/1,8,19.73,51,21
754,2009/2/1,9,21.25,50,20
755,2009/2/1,10,22.19,45,19
756,2009/2/1,11,23.16,47,18
757,2009/2/1,12,24.05,50,22
758,2009/2/1,13,24.86,42,19
759,2009/2/1,14,25.33,45,22
760,2009/2/1,15,23.95,43,21
761,2009/2/1,16,22.71,48,18
762,2009/2/1,17,21.96,45,18
763,2009/2/1,18,21.33,45,13
764,2009/2/1,19,20.68,42,17
765,2009/2/1,20,20.32,47,21
766,2009/2/1,21,20.2,41,24
767,2009/2/1,22,19.92,42,25
768,2009/2/1,23,19.39,40,24
769,2009/2/2,0,18.96,44,21
770,2009/2/2,1,18.34,41,17
771,2009/2/2,2,18.01,39,9
772,2009/2/2,3,16.93,35,13
773,2009/2/2,4,16.5,32,9
774,2009/2/2,5,16.2,31,9
775,2009/2/2,6,15.99,33,11
776,2009/2/2,7,16.07,35,13
777,2009/2/2,8,16.94,48,26
778,2009/2/2,9,18.91,62,37
779,2009/2/2,10,20.56,80,47
780,2009/2/2,11,22.7,82,53
781,2009/2/2,12,23.82,86,55
782,2009/2/2,13,24.61,78,58
783,2009/2/2,14,24.42,71,51
784,2009/2/2,15,24.43,57,35
785,2009/2/2,16,22.92,61,37
786,2009/2/2,17,19.99,73,35
787,2009/2/2,18,18.99,80,42
788,2009/2/2,19,19.12,85,46
789,2009/2/2,20,19.05,83,54
790,2009/2/2,21,18.93,103,61
791,2009/2/2,22,18.13,103,63
792,2009/2/2,23,17.54,95,50
793,2009/2/3,0,17.02,77,51
794,2009/2/3,1,16.93,75,36
795,2009/2/3,2,16.74,72,34
796,2009/2/3,3,16.64,74,32
797,2009/2/3,4,16.08,56,30
798,2009/2/3,5,15.84,44,30
799,2009/2/3,6,15.89,31,17
800,2009/2/3,7,16.02,40,22
801,2009/2/3,8,16.85,56,31
802,2009/2/3,9,18.19,70,47
803,2009/2/3,10,20.03,84,61
804,2009/2/3,11,21.01,102,75
805,2009/2/3,12,22.59,98,64
806,2009/2/3,13,23.85,78,56
807,2009/2/3,14,24.16,55,32
808,2009/2/3,15,23.93,49,24
809,2009/2/3,16,22.82,52,16
810,2009/2/3,17,21.58,52,18
811,2009/2/3,18,21.1,48,22
812,2009/2/3,19,20.98,49,20
813,2009/2/3,20,20.63,49,21
814,2009/2/3,21,20.43,46,25
815,2009/2/3,22,20.17,41,29
816,2009/2/3,23,19.19,36,32
817,2009/2/4,0,18.42,38,29
818,2009/2/4,1,18.32,37,20
819,2009/2/4,2,18.22,34,19
820,2009/2/4,3,17.98,31,18
821,2009/2/4,4,17.55,27,20
822,2009/2/4,5,17.41,27,12
823,2009/2/4,6,17.63,28,10
824,2009/2/4,7,18.27,37,9
825,2009/2/4,8,20.22,45,23
826,2009/2/4,9,21.42,45,23
827,2009/2/4,10,22.12,43,32
828,2009/2/4,11,23.19,41,24
829,2009/2/4,12,23.7,41,24
830,2009/2/4,13,23.84,110,27
831,2009/2/4,14,23.59,110,22
832,2009/2/4,15,23.05,104,20
833,2009/2/4,16,22.48,40,25
834,2009/2/4,17,21.72,41,22
835,2009/2/4,18,21.21,43,25
836,2009/2/4,19,20.95,43,25
837,2009/2/4,20,20.65,34,33
838,2009/2/4,21,20.49,35,24
839,2009/2/4,22,20.41,32,15
840,2009/2/4,23,20.32,33,9
841,2009/2/5,0,20.29,33,15
842,2009/2/5,1,20.08,28,12
843,2009/2/5,2,20,27,16
844,2009/2/5,3,19.74,21,15
845,2009/2/5,4,18.97,21,14
846,2009/2/5,5,18.11,24,12
847,2009/2/5,6,18.14,26,8
848,2009/2/5,7,18.04,40,14
849,2009/2/5,8,18.96,54,20
850,2009/2/5,9,19.41,68,37
851,2009/2/5,10,19.54,72,42
852,2009/2/5,11,19.62,56,37
853,2009/2/5,12,19.55,42,22
854,2009/2/5,13,19.72,24,14
855,2009/2/5,14,19.89,25,12
856,2009/2/5,15,19.58,28,18
857,2009/2/5,16,19.49,27,21
858,2009/2/5,17,19.22,26,23
859,2009/2/5,18,19.45,36,25
860,2009/2/5,19,19.6,46,30
861,2009/2/5,20,19.46,49,27
862,2009/2/5,21,19.41,40,27
863,2009/2/5,22,19.08,37,21
864,2009/2/5,23,18.88,38,25
865,2009/2/6,0,18.33,33,18
866,2009/2/6,1,18.24,29,23
867,2009/2/6,2,17.97,21,20
868,2009/2/6,3,17.63,24,18
869,2009/2/6,4,17.43,19,18
870,2009/2/6,5,17.5,23,12
871,2009/2/6,6,17.69,26,20
872,2009/2/6,7,17.89,36,23
873,2009/2/6,8,17.8,37,30
874,2009/2/6,9,17.93,36,24
875,2009/2/6,10,18.22,38,19
876,2009/2/6,11,18.62,40,24
877,2009/2/6,12,18.39,42,24
878,2009/2/6,13,18.22,42,33
879,2009/2/6,14,18.09,45,23
880,2009/2/6,15,17.9,50,33
881,2009/2/6,16,17.86,51,27
882,2009/2/6,17,18.03,59,28
883,2009/2/6,18,18.04,53,29
884,2009/2/6,19,17.89,45,27
885,2009/2/6,20,17.94,37,33
886,2009/2/6,21,17.94,36,25
887,2009/2/6,22,18.01,45,18
888,2009/2/6,23,17.78,41,18
889,2009/2/7,0,17.82,33,12
890,2009/2/7,1,17.85,32,16
891,2009/2/7,2,17.79,34,14
892,2009/2/7,3,17.83,35,14
893,2009/2/7,4,17.88,33,17
894,2009/2/7,5,18.04,35,15
895,2009/2/7,6,18.06,43,18
896,2009/2/7,7,18.18,40,17
897,2009/2/7,8,18.54,34,17
898,2009/2/7,9,18.86,41,24
899,2009/2/7,10,19.03,36,28
900,2009/2/7,11,19.52,33,23
901,2009/2/7,12,20.7,22,21
902,2009/2/7,13,20.88,28,22
903,2009/2/7,14,20.36,32,22
904,2009/2/7,15,20.19,30,20
905,2009/2/7,16,19.9,32,17
906,2009/2/7,17,19.48,32,23
907,2009/2/7,18,19.2,37,16
908,2009/2/7,19,19.16,30,17
909,2009/2/7,20,19.39,25,15
910,2009/2/7,21,19.73,27,25
911,2009/2/7,22,19.57,35,21
912,2009/2/7,23,19.41,40,24
913,2009/2/8,0,19.18,40,25
914,2009/2/8,1,19.06,40,29
915,2009/2/8,2,19.14,39,29
916,2009/2/8,3,19.2,39,23
917,2009/2/8,4,19.29,40,25
918,2009/2/8,5,18.82,37,23
919,2009/2/8,6,18.65,34,24
920,2009/2/8,7,19.03,32,19
921,2009/2/8,8,18.86,36,22
922,2009/2/8,9,19.48,42,19
923,2009/2/8,10,20.25,32,17
924,2009/2/8,11,20.8,34,16
925,2009/2/8,12,19.2,30,18
926,2009/2/8,13,19.94,37,23
927,2009/2/8,14,20.31,30,15
928,2009/2/8,15,20.04,28,18
929,2009/2/8,16,20.12,33,19
930,2009/2/8,17,19.83,38,27
931,2009/2/8,18,19.55,42,27
932,2009/2/8,19,19.55,34,24
933,2009/2/8,20,19.37,37,22
934,2009/2/8,21,19.34,28,23
935,2009/2/8,22,19.29,33,20
936,2009/2/8,23,19.19,32,26
937,2009/2/9,0,19.27,44,22
938,2009/2/9,1,19.18,49,24
939,2009/2/9,2,19.09,52,30
940,2009/2/9,3,19,46,33
941,2009/2/9,4,19.12,51,38
942,2009/2/9,5,19.01,46,35
943,2009/2/9,6,18.96,53,34
944,2009/2/9,7,19.61,55,36
945,2009/2/9,8,20.71,63,32
946,2009/2/9,9,22,58,30
947,2009/2/9,10,23.27,52,19
948,2009/2/9,11,24.59,51,25
949,2009/2/9,12,26.28,57,32
950,2009/2/9,13,26.12,69,53
951,2009/2/9,14,25.67,80,50
952,2009/2/9,15,25.63,90,53
953,2009/2/9,16,25.24,86,35
954,2009/2/9,17,24.33,80,45
955,2009/2/9,18,22.75,84,39
956,2009/2/9,19,21.78,82,50
957,2009/2/9,20,20.74,75,34
958,2009/2/9,21,20.34,57,33
959,2009/2/9,22,20.69,51,23
960,2009/2/9,23,20.43,54,29
961,2009/2/10,0,19.93,60,31
962,2009/2/10,1,19.42,79,47
963,2009/2/10,2,18.97,90,65
964,2009/2/10,3,18.56,110,77
965,2009/2/10,4,18.41,107,75
966,2009/2/10,5,17.93,111,71
967,2009/2/10,6,17.73,109,73
968,2009/2/10,7,17.84,116,80
969,2009/2/10,8,18.14,118,80
970,2009/2/10,9,18.61,116,77
971,2009/2/10,10,19.85,111,68
972,2009/2/10,11,20.4,109,59
973,2009/2/10,12,21.15,99,60
974,2009/2/10,13,21.49,100,60
975,2009/2/10,14,21.58,95,64
976,2009/2/10,15,21.2,103,57
977,2009/2/10,16,20.49,99,56
978,2009/2/10,17,19.73,103,53
979,2009/2/10,18,19.27,99,56
980,2009/2/10,19,18.83,92,57
981,2009/2/10,20,18.55,86,60
982,2009/2/10,21,18.44,83,56
983,2009/2/10,22,17.88,79,51
984,2009/2/10,23,17.85,75,50
985,2009/2/11,0,17.32,74,52
986,2009/2/11,1,16.84,73,55
987,2009/2/11,2,16.57,74,50
988,2009/2/11,3,16.16,63,45
989,2009/2/11,4,15.83,59,36
990,2009/2/11,5,15.65,48,39
991,2009/2/11,6,15.64,49,40
992,2009/2/11,7,15.94,51,48
993,2009/2/11,8,17.14,61,36
994,2009/2/11,9,19.09,66,41
995,2009/2/11,10,21.64,78,44
996,2009/2/11,11,23.53,90,63
997,2009/2/11,12,25.31,107,73
998,2009/2/11,13,26.43,NA,NA
999,2009/2/11,14,25.79,77,NA
1000,2009/2/11,15,24.84,94,95
1001,2009/2/11,16,23.85,96,98
1002,2009/2/11,17,23.22,147,85
1003,2009/2/11,18,23.03,141,94
1004,2009/2/11,19,21.86,144,91
1005,2009/2/11,20,21.02,131,94
1006,2009/2/11,21,20.41,112,73
1007,2009/2/11,22,20.05,96,55
1008,2009/2/11,23,19.54,81,50
1009,2009/2/12,0,19,74,51
1010,2009/2/12,1,18.44,73,59
1011,2009/2/12,2,18.36,69,51
1012,2009/2/12,3,17.86,60,46
1013,2009/2/12,4,17.51,47,41
1014,2009/2/12,5,17.69,51,39
1015,2009/2/12,6,17.61,54,38
1016,2009/2/12,7,17.99,63,39
1017,2009/2/12,8,19.23,68,39
1018,2009/2/12,9,21.45,90,52
1019,2009/2/12,10,23.9,112,64
1020,2009/2/12,11,25.84,110,70
1021,2009/2/12,12,27.23,96,63
1022,2009/2/12,13,27.65,69,51
1023,2009/2/12,14,27.51,62,52
1024,2009/2/12,15,26.31,64,40
1025,2009/2/12,16,25.46,65,42
1026,2009/2/12,17,24.63,68,39
1027,2009/2/12,18,23.84,67,47
1028,2009/2/12,19,23.73,56,32
1029,2009/2/12,20,23.5,49,22
1030,2009/2/12,21,23.09,43,21
1031,2009/2/12,22,22.31,65,42
1032,2009/2/12,23,21.56,87,60
1033,2009/2/13,0,20.64,86,62
1034,2009/2/13,1,20.17,71,47
1035,2009/2/13,2,19.97,50,33
1036,2009/2/13,3,19.88,41,28
1037,2009/2/13,4,19.53,32,25
1038,2009/2/13,5,19.39,34,23
1039,2009/2/13,6,19.33,35,21
1040,2009/2/13,7,19.94,44,26
1041,2009/2/13,8,21.54,48,26
1042,2009/2/13,9,23.48,59,34
1043,2009/2/13,10,25.97,70,39
1044,2009/2/13,11,27.48,77,53
1045,2009/2/13,12,28.82,80,50
1046,2009/2/13,13,29.85,74,45
1047,2009/2/13,14,29.62,78,41
1048,2009/2/13,15,27.22,80,39
1049,2009/2/13,16,26.87,87,39
1050,2009/2/13,17,26.91,79,34
1051,2009/2/13,18,25.66,68,28
1052,2009/2/13,19,25.12,54,26
1053,2009/2/13,20,24.85,50,24
1054,2009/2/13,21,24.1,52,22
1055,2009/2/13,22,22.94,55,28
1056,2009/2/13,23,22.54,56,29
1057,2009/2/14,0,22.18,52,33
1058,2009/2/14,1,21.73,51,32
1059,2009/2/14,2,21.37,47,26
1060,2009/2/14,3,21.14,43,24
1061,2009/2/14,4,20.99,38,18
1062,2009/2/14,5,20.62,37,19
1063,2009/2/14,6,20.53,31,17
1064,2009/2/14,7,20.85,38,23
1065,2009/2/14,8,21.71,41,22
1066,2009/2/14,9,22.59,55,25
1067,2009/2/14,10,22.81,59,32
1068,2009/2/14,11,22.37,62,48
1069,2009/2/14,12,22.92,73,46
1070,2009/2/14,13,23.71,69,43
1071,2009/2/14,14,23.39,74,41
1072,2009/2/14,15,22.86,72,55
1073,2009/2/14,16,22.5,93,60
1074,2009/2/14,17,22.4,121,80
1075,2009/2/14,18,21,146,86
1076,2009/2/14,19,20.23,154,94
1077,2009/2/14,20,20.37,135,84
1078,2009/2/14,21,20.47,114,78
1079,2009/2/14,22,20.63,101,77
1080,2009/2/14,23,20.84,104,72
1081,2009/2/15,0,20.9,103,73
1082,2009/2/15,1,20.64,98,66
1083,2009/2/15,2,20.35,79,55
1084,2009/2/15,3,20.37,57,44
1085,2009/2/15,4,20.63,45,36
1086,2009/2/15,5,20.78,36,26
1087,2009/2/15,6,20.72,35,21
1088,2009/2/15,7,21.08,28,10
1089,2009/2/15,8,21.69,29,14
1090,2009/2/15,9,22.63,30,17
1091,2009/2/15,10,23.38,37,25
1092,2009/2/15,11,24.45,51,39
1093,2009/2/15,12,25.53,65,42
1094,2009/2/15,13,26.25,70,48
1095,2009/2/15,14,26,69,41
1096,2009/2/15,15,23.68,87,51
1097,2009/2/15,16,22.9,98,54
1098,2009/2/15,17,22.42,104,57
1099,2009/2/15,18,21.42,89,51
1100,2009/2/15,19,21.22,75,44
1101,2009/2/15,20,21.57,62,36
1102,2009/2/15,21,21.58,50,29
1103,2009/2/15,22,21.67,46,28
1104,2009/2/15,23,21.72,36,24
1105,2009/2/16,0,20.82,29,22
1106,2009/2/16,1,20.03,19,10
1107,2009/2/16,2,19.11,21,14
1108,2009/2/16,3,18.55,18,9
1109,2009/2/16,4,18.46,21,13
1110,2009/2/16,5,18.65,20,10
1111,2009/2/16,6,18.76,29,11
1112,2009/2/16,7,18.84,32,13
1113,2009/2/16,8,19.16,35,16
1114,2009/2/16,9,19.38,29,20
1115,2009/2/16,10,19.51,27,13
1116,2009/2/16,11,18.69,26,10
1117,2009/2/16,12,18.74,27,11
1118,2009/2/16,13,18.86,28,15
1119,2009/2/16,14,18.79,26,16
1120,2009/2/16,15,18.71,28,11
1121,2009/2/16,16,18.36,28,11
1122,2009/2/16,17,18.19,30,13
1123,2009/2/16,18,17.93,39,12
1124,2009/2/16,19,17.7,32,11
1125,2009/2/16,20,17.36,28,7
1126,2009/2/16,21,17.19,11,7
1127,2009/2/16,22,16.99,20,9
1128,2009/2/16,23,16.7,21,8
1129,2009/2/17,0,16.73,25,12
1130,2009/2/17,1,16.84,17,6
1131,2009/2/17,2,16.9,14,10
1132,2009/2/17,3,16.69,10,4
1133,2009/2/17,4,16.51,12,8
1134,2009/2/17,5,16.55,11,6
1135,2009/2/17,6,16.84,16,7
1136,2009/2/17,7,17.09,14,11
1137,2009/2/17,8,17.4,22,13
1138,2009/2/17,9,17.51,26,14
1139,2009/2/17,10,17.61,23,13
1140,2009/2/17,11,17.82,25,14
1141,2009/2/17,12,18.33,22,13
1142,2009/2/17,13,18.89,26,12
1143,2009/2/17,14,19.16,22,13
1144,2009/2/17,15,18.7,21,14
1145,2009/2/17,16,18.44,25,8
1146,2009/2/17,17,18.04,21,5
1147,2009/2/17,18,17.97,16,6
1148,2009/2/17,19,17.95,16,7
1149,2009/2/17,20,17.84,17,6
1150,2009/2/17,21,17.89,22,6
1151,2009/2/17,22,17.96,17,10
1152,2009/2/17,23,18.13,20,14
1153,2009/2/18,0,18.46,12,14
1154,2009/2/18,1,18.75,17,10
1155,2009/2/18,2,19.01,16,8
1156,2009/2/18,3,19.03,26,5
1157,2009/2/18,4,19.18,20,10
1158,2009/2/18,5,19.28,18,12
1159,2009/2/18,6,19.38,14,14
1160,2009/2/18,7,19.3,15,14
1161,2009/2/18,8,19.57,24,11
1162,2009/2/18,9,20.21,31,11
1163,2009/2/18,10,20.45,33,11
1164,2009/2/18,11,21.17,28,16
1165,2009/2/18,12,21.67,25,14
1166,2009/2/18,13,22.13,26,10
1167,2009/2/18,14,22.28,23,2
1168,2009/2/18,15,22.04,22,7
1169,2009/2/18,16,22.31,19,11
1170,2009/2/18,17,21.91,25,15
1171,2009/2/18,18,22.03,25,10
1172,2009/2/18,19,22.02,36,18
1173,2009/2/18,20,21.91,27,17
1174,2009/2/18,21,21.48,40,27
1175,2009/2/18,22,20.99,46,31
1176,2009/2/18,23,20.78,57,37
1177,2009/2/19,0,20.55,50,42
1178,2009/2/19,1,20.43,46,35
1179,2009/2/19,2,20.37,42,29
1180,2009/2/19,3,20.45,40,17
1181,2009/2/19,4,20.55,33,17
1182,2009/2/19,5,20.51,32,13
1183,2009/2/19,6,20.49,33,21
1184,2009/2/19,7,20.7,42,18
1185,2009/2/19,8,21.2,52,31
1186,2009/2/19,9,21.94,58,32
1187,2009/2/19,10,23.07,66,37
1188,2009/2/19,11,23.17,74,44
1189,2009/2/19,12,22.8,83,34
1190,2009/2/19,13,23.43,81,46
1191,2009/2/19,14,24.23,79,41
1192,2009/2/19,15,24.74,79,54
1193,2009/2/19,16,23.63,80,45
1194,2009/2/19,17,23.13,83,49
1195,2009/2/19,18,22.65,89,48
1196,2009/2/19,19,22.75,97,59
1197,2009/2/19,20,22.74,108,60
1198,2009/2/19,21,22.37,110,62
1199,2009/2/19,22,22.18,115,64
1200,2009/2/19,23,22.23,110,60
1201,2009/2/20,0,21.73,97,65
1202,2009/2/20,1,21.28,86,54
1203,2009/2/20,2,21,77,50
1204,2009/2/20,3,20.61,76,39
1205,2009/2/20,4,20.6,75,44
1206,2009/2/20,5,20.1,60,42
1207,2009/2/20,6,18.14,41,31
1208,2009/2/20,7,17.34,22,19
1209,2009/2/20,8,16.72,21,16
1210,2009/2/20,9,16.55,25,15
1211,2009/2/20,10,16.64,35,14
1212,2009/2/20,11,16.2,38,14
1213,2009/2/20,12,15.99,41,13
1214,2009/2/20,13,16.11,41,13
1215,2009/2/20,14,15.86,46,13
1216,2009/2/20,15,15.93,55,27
1217,2009/2/20,16,15.97,63,30
1218,2009/2/20,17,15.83,67,40
1219,2009/2/20,18,15.95,65,44
1220,2009/2/20,19,15.94,75,43
1221,2009/2/20,20,15.93,85,43
1222,2009/2/20,21,15.97,104,43
1223,2009/2/20,22,16,111,49
1224,2009/2/20,23,16.05,123,52
1225,2009/2/21,0,15.95,123,47
1226,2009/2/21,1,15.69,121,53
1227,2009/2/21,2,15.68,114,51
1228,2009/2/21,3,15.61,119,58
1229,2009/2/21,4,15.76,130,58
1230,2009/2/21,5,15.92,131,55
1231,2009/2/21,6,16.21,132,53
1232,2009/2/21,7,16.7,124,50
1233,2009/2/21,8,17.98,126,56
1234,2009/2/21,9,19.36,121,52
1235,2009/2/21,10,20.29,105,51
1236,2009/2/21,11,21.62,95,44
1237,2009/2/21,12,21.76,79,46
1238,2009/2/21,13,21.49,78,37
1239,2009/2/21,14,22.1,63,36
1240,2009/2/21,15,22.48,56,35
1241,2009/2/21,16,22.19,53,33
1242,2009/2/21,17,21.29,52,28
1243,2009/2/21,18,20.64,57,27
1244,2009/2/21,19,20.66,56,32
1245,2009/2/21,20,20.45,61,35
1246,2009/2/21,21,20.26,58,35
1247,2009/2/21,22,19.89,51,30
1248,2009/2/21,23,19.72,55,28
1249,2009/2/22,0,19.52,59,23
1250,2009/2/22,1,19.45,59,23
1251,2009/2/22,2,19.37,57,19
1252,2009/2/22,3,19.21,50,26
1253,2009/2/22,4,19.04,51,23
1254,2009/2/22,5,18.97,39,20
1255,2009/2/22,6,19.04,40,15
1256,2009/2/22,7,18.95,43,23
1257,2009/2/22,8,19.39,54,30
1258,2009/2/22,9,20.72,54,28
1259,2009/2/22,10,23.26,55,30
1260,2009/2/22,11,26.14,58,34
1261,2009/2/22,12,28.53,57,36
1262,2009/2/22,13,29.54,67,37
1263,2009/2/22,14,28.82,70,41
1264,2009/2/22,15,28.09,88,57
1265,2009/2/22,16,26.39,101,59
1266,2009/2/22,17,24.58,110,60
1267,2009/2/22,18,23.94,118,60
1268,2009/2/22,19,23.62,119,59
1269,2009/2/22,20,23.21,119,61
1270,2009/2/22,21,22.96,118,55
1271,2009/2/22,22,22.21,108,71
1272,2009/2/22,23,21.72,105,63
1273,2009/2/23,0,21.35,93,64
1274,2009/2/23,1,20.95,89,52
1275,2009/2/23,2,20.98,79,55
1276,2009/2/23,3,20.96,67,45
1277,2009/2/23,4,20.94,68,48
1278,2009/2/23,5,20.77,67,38
1279,2009/2/23,6,20.96,72,48
1280,2009/2/23,7,21.37,65,38
1281,2009/2/23,8,22.6,74,47
1282,2009/2/23,9,24.45,83,48
1283,2009/2/23,10,26.58,NA,NA
1284,2009/2/23,11,28.37,61,55
1285,2009/2/23,12,28.46,60,65
1286,2009/2/23,13,26.63,59,62
1287,2009/2/23,14,25.48,85,56
1288,2009/2/23,15,24.74,86,48
1289,2009/2/23,16,24.89,89,51
1290,2009/2/23,17,24.7,89,54
1291,2009/2/23,18,24.28,81,46
1292,2009/2/23,19,24.01,75,41
1293,2009/2/23,20,23.81,73,39
1294,2009/2/23,21,23.09,82,46
1295,2009/2/23,22,22.63,84,50
1296,2009/2/23,23,22.56,77,46
1297,2009/2/24,0,22.66,64,38
1298,2009/2/24,1,22.81,53,34
1299,2009/2/24,2,22.83,57,40
1300,2009/2/24,3,22.9,66,42
1301,2009/2/24,4,22.75,77,49
1302,2009/2/24,5,22.35,75,38
1303,2009/2/24,6,22.19,63,42
1304,2009/2/24,7,22.62,58,36
1305,2009/2/24,8,23.06,60,44
1306,2009/2/24,9,23.42,67,48
1307,2009/2/24,10,24.01,78,53
1308,2009/2/24,11,26.27,89,59
1309,2009/2/24,12,27.15,94,67
1310,2009/2/24,13,27.59,98,74
1311,2009/2/24,14,28.43,101,78
1312,2009/2/24,15,28.01,109,78
1313,2009/2/24,16,26.47,99,71
1314,2009/2/24,17,25.5,94,68
1315,2009/2/24,18,24.82,94,60
1316,2009/2/24,19,24.47,105,65
1317,2009/2/24,20,24.04,112,69
1318,2009/2/24,21,23.72,120,81
1319,2009/2/24,22,23.24,111,79
1320,2009/2/24,23,22.75,104,69
1321,2009/2/25,0,22.4,85,58
1322,2009/2/25,1,22.26,83,57
1323,2009/2/25,2,22.03,74,61
1324,2009/2/25,3,21.65,77,48
1325,2009/2/25,4,21.63,71,49
1326,2009/2/25,5,21.37,69,49
1327,2009/2/25,6,21.27,64,53
1328,2009/2/25,7,21.72,65,40
1329,2009/2/25,8,22.94,78,46
1330,2009/2/25,9,24.76,91,56
1331,2009/2/25,10,27.31,110,75
1332,2009/2/25,11,28.69,112,76
1333,2009/2/25,12,29.48,119,84
1334,2009/2/25,13,28.83,109,73
1335,2009/2/25,14,28.23,107,66
1336,2009/2/25,15,27.06,102,59
1337,2009/2/25,16,26.24,113,77
1338,2009/2/25,17,25.07,121,88
1339,2009/2/25,18,23.83,103,81
1340,2009/2/25,19,21.97,74,47
1341,2009/2/25,20,21.46,42,19
1342,2009/2/25,21,21.04,29,9
1343,2009/2/25,22,20.81,23,9
1344,2009/2/25,23,20.67,21,12
1345,2009/2/26,0,20.82,20,10
1346,2009/2/26,1,20.93,16,8
1347,2009/2/26,2,21,18,4
1348,2009/2/26,3,21.4,20,7
1349,2009/2/26,4,21.15,20,7
1350,2009/2/26,5,20.52,14,11
1351,2009/2/26,6,19.66,15,6
1352,2009/2/26,7,19.3,21,9
1353,2009/2/26,8,19.47,26,10
1354,2009/2/26,9,20.03,24,9
1355,2009/2/26,10,20.6,28,8
1356,2009/2/26,11,20.61,23,5
1357,2009/2/26,12,20.9,29,10
1358,2009/2/26,13,21.82,25,11
1359,2009/2/26,14,22.23,36,13
1360,2009/2/26,15,22.15,40,14
1361,2009/2/26,16,21.34,43,17
1362,2009/2/26,17,20.67,44,20
1363,2009/2/26,18,20.46,41,19
1364,2009/2/26,19,20.34,32,21
1365,2009/2/26,20,20.18,30,19
1366,2009/2/26,21,19.57,25,14
1367,2009/2/26,22,19.25,25,12
1368,2009/2/26,23,19.18,18,12
1369,2009/2/27,0,19.26,16,16
1370,2009/2/27,1,19.26,18,13
1371,2009/2/27,2,19.33,22,11
1372,2009/2/27,3,19.36,23,12
1373,2009/2/27,4,19.48,20,13
1374,2009/2/27,5,19.75,14,12
1375,2009/2/27,6,19.79,19,12
1376,2009/2/27,7,20.05,26,10
1377,2009/2/27,8,20.52,29,10
1378,2009/2/27,9,20.84,24,7
1379,2009/2/27,10,21.04,28,6
1380,2009/2/27,11,20.97,23,13
1381,2009/2/27,12,20.74,29,12
1382,2009/2/27,13,20.87,23,17
1383,2009/2/27,14,20.75,33,12
1384,2009/2/27,15,20.35,32,18
1385,2009/2/27,16,19.91,30,10
1386,2009/2/27,17,19.48,28,12
1387,2009/2/27,18,18.91,26,10
1388,2009/2/27,19,18.4,25,10
1389,2009/2/27,20,17.96,26,4
1390,2009/2/27,21,17.66,21,7
1391,2009/2/27,22,17.76,22,12
1392,2009/2/27,23,17.88,16,15
1393,2009/2/28,0,17.82,26,15
1394,2009/2/28,1,17.92,30,14
1395,2009/2/28,2,17.94,31,18
1396,2009/2/28,3,17.76,26,15
1397,2009/2/28,4,17.59,22,16
1398,2009/2/28,5,17.51,26,11
1399,2009/2/28,6,17.55,22,15
1400,2009/2/28,7,17.66,18,15
1401,2009/2/28,8,17.98,27,16
1402,2009/2/28,9,18.88,30,15
1403,2009/2/28,10,19.38,35,14
1404,2009/2/28,11,20.12,27,21
1405,2009/2/28,12,20.65,41,19
1406,2009/2/28,13,20.47,40,23
1407,2009/2/28,14,20.31,47,16
1408,2009/2/28,15,19.78,38,16
1409,2009/2/28,16,18.93,40,13
1410,2009/2/28,17,18.31,29,10
1411,2009/2/28,18,18.03,25,14
1412,2009/2/28,19,17.75,18,8
1413,2009/2/28,20,17.55,19,11
1414,2009/2/28,21,17.22,20,5
1415,2009/2/28,22,16.77,24,13
1416,2009/2/28,23,16.62,27,14
1417,2009/3/1,0,16.51,23,21
1418,2009/3/1,1,16.3,23,12
1419,2009/3/1,2,16.03,21,8
1420,2009/3/1,3,15.95,23,5
1421,2009/3/1,4,16.02,23,6
1422,2009/3/1,5,16.15,29,13
1423,2009/3/1,6,15.99,29,9
1424,2009/3/1,7,15.91,33,15
1425,2009/3/1,8,16.08,30,16
1426,2009/3/1,9,16.66,37,19
1427,2009/3/1,10,16.83,40,16
1428,2009/3/1,11,16.94,36,17
1429,2009/3/1,12,16.93,37,21
1430,2009/3/1,13,16.94,35,18
1431,2009/3/1,14,17.05,40,11
1432,2009/3/1,15,16.83,36,8
1433,2009/3/1,16,16.48,30,11
1434,2009/3/1,17,15.97,30,17
1435,2009/3/1,18,15.58,32,13
1436,2009/3/1,19,15.46,36,17
1437,2009/3/1,20,15.45,38,18
1438,2009/3/1,21,15.65,44,26
1439,2009/3/1,22,15.96,45,27
1440,2009/3/1,23,16.05,52,24
1441,2009/3/2,0,16.14,51,23
1442,2009/3/2,1,16,59,19
1443,2009/3/2,2,15.93,51,18
1444,2009/3/2,3,15.96,37,14
1445,2009/3/2,4,16.08,19,13
